Parcel_ID,GPIN,Property Street,House Number,Block Number,Full Road Name,Road Name,Property City,Property State,Property Zip,Zip Code Short,Neighborhood,Property Use,Parcel Square Footage,Finished Living Space,2016 Land,2016 Building,2015 Land,2015 Building,2012 Land,2012 Building,Most Recent Sale Date, Sale Price 
28082000                  ,1427892085,316 Fairfax Av,316 ,300,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507-2216,23507,150600,Single Family - Detached,0,3170,90500,372600,90500,354000,90500,354000,Mar 26 2004,490000
28093400                  ,1427798648,613 Botetourt Gdns,613 ,600,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1803,23507,150600,Single Family - Attached,2100,2434,80900,233500,80900,222100,80900,222100,Dec 30 2010,330000
28097600                  ,1427797314,414 Fairfax Av,414 ,400,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507-2218,23507,150600,Single Family - Detached,0,3346,90500,407200,90500,386800,90500,386800,May 28 2015,525000
28098000                  ,1428638905,900 Gates Av,900 ,900,Gates Av,Gates Av,Norfolk                         ,VA  ,23517-1621,23517,150300,Single Family - Detached,3696,2054,129800,180500,129800,180500,129800,180500,Dec  9 2014,319000
28098400                  ,1428714236,606 Westover Av,606 ,600,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1719,23507,150300,Fourplex,3125,3491,108400,197500,108400,197500,108400,197500,Aug 23 2013,0
28170600                  ,1428646244,920 Harrington Av,920 ,900,Harrington Av,Harrington Av,Norfolk                         ,VA  ,23517-1512,23517,150300,Single Family - Detached,3750,1323,128000,106600,128000,106600,128000,106600,Nov 27 2001,0
28170800                  ,1428800996,1010 Colonial Av,1010 ,1000,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1707,23507,150400,Single Family - Attached,2980,2694,97300,304300,97300,304300,97300,304300,Jun 18 2014,422000
28184500                  ,1428617986,738 Graydon Av,738 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1621,23507,150300,Single Family - Detached,5551,2367,245400,294900,245400,294900,245400,294900,Aug 11 2005,650000
28199900                  ,1427794191,426 Pembroke Av,426 ,400,Pembroke Av,Pembroke Av,Norfolk                         ,VA  ,23507-2248,23507,150690,Apartment,6804,NULL,183700,399000,183700,375100,183700,375100,Jan 16 1996,0
28199910                  ,1427793197,434 Pembroke Av,434 ,400,Pembroke Av,Pembroke Av,Norfolk                         ,VA  ,23507-2221,23507,150690,Apartment,14945,NULL,403500,100,403500,100,403500,100,Jan 16 1996,0
28201650                  ,1427785934,400 Warren Cres,400 ,400,Warren Cres,Warren Cres,Norfolk                         ,VA  ,23507-2242,23507,150690,Apartment,3131,NULL,84500,344500,84500,238100,84500,238100,Sep 18 1972,0
28202000                  ,1427780565,500 Mowbray Arch,500 ,500,Mowbray Arch,Mowbray Arch,Norfolk                         ,VA  ,23507-2112,23507,150650,Single Family - Detached,0,4571,146600,580000,146600,646700,146600,646700,Dec 21 1998,450000
28216412                  ,1428639464,817 Brandon Av,817 ,800,Brandon Av,Brandon Av,Norfolk                         ,VA  ,23517-1605,23517,150300,Non-Taxable,0,NULL,165800,0,165800,0,165800,0,Aug  7 2007,1320000
28220000                  ,1428639325,816 Spotswood Av,816 ,800,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517,23517,150300,Non-Taxable,0,NULL,82700,0,82700,0,82700,0,Aug  7 2007,1320000
28220100                  ,1428639306,818 Spotswood Av,818 ,800,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517,23517,150300,Non-Taxable,0,NULL,82700,0,82700,0,82700,0,Aug  7 2007,1320000
28228900                  ,1428705122,512 Boissevain Av,512 ,500,Boissevain Av,Boissevain Av,Norfolk                         ,VA  ,23507-2108,23507,150300,Triplex,2800,2795,114400,193400,114400,193400,114400,193400,Apr  3 1999,0
28343300                  ,1428716469,602 Graydon Av,602 ,600,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1755,23507,150300,Fourplex,4000,4121,138100,170400,138100,170400,138100,170400,Dec 23 1985,25000
28344200                  ,1427780518,506 Mowbray Arch,506 ,500,Mowbray Arch,Mowbray Arch,Norfolk                         ,VA  ,23507-2125,23507,150650,Duplex,0,2688,146600,256800,146600,286300,146600,286300,Dec 23 1985,25000
28367900                  ,1427796128,417 Fairfax Av,417 ,400,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507-2217,23507,150600,Single Family - Detached,0,4458,90500,438100,90500,416200,90500,416200,Nov 26 2014,516000
28517300                  ,1428606946,700 Raleigh Av,700 ,700,Raleigh Av,Raleigh Av,Norfolk                         ,VA  ,23507-1635,23507,150300,Single Family - Attached,0,2602,102100,240500,102100,234300,102100,234300,Jul  9 2015,390000
28665499                  ,1428800857,1002 Colonial Av,1002 ,1000,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1707,23507,150400,Single Family - Attached,0,3153,141000,342400,141000,342400,141000,342400,Mar 30 2011,0
28775600                  ,1428818276,1229 Botetourt Gdns,1229 ,1200,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2201,23517,150400,Single Family - Attached,2500,2660,86200,319000,86200,319000,86200,319000,Jun 27 2001,0
28798400                  ,1427795472,426 Fairfax Av,426 ,400,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507-2217,23507,150600,Single Family - Detached,3900,3716,108000,466400,108000,436300,108000,436300,Jul 14 2008,170000
28801200                  ,1428815097,413 W Princess Anne Rd,413 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2104,23517,150400,Single Family - Attached,2000,1648,69600,214900,69600,214900,69600,214900,Nov 12 2004,0
28827400                  ,1428728870,553 Spotswood Av,553 ,500,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517-2007,23517,150300,Fourplex,9464,5478,346000,276300,346000,276300,346000,276300,Dec  2 2003,0
28827425                  ,1428632572,930 Spotswood Av,930 ,900,Spotswood Av,Spotswood Av,Norfolk                         ,VA  ,23517-1731,23517,150390,Apartment,0,NULL,413800,1421200,413800,1475900,413800,1475900,Dec  2 2003,0
28827600                  ,1428610989,834 Westover Av,834 ,800,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1525,23507,150190,Apartment,10986,NULL,296700,209000,296700,196700,296700,196700,Dec  2 2003,0
28862500                  ,1428622243,836 Graydon Av,836 ,800,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1502,23507,150100,Single Family - Detached,5000,5630,85600,374600,85600,374600,85600,374600,May 24 2016,0
28862550                  ,1428622381,831 W Princess Anne Rd,831 ,800,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23510,23510,150100,Vacant Land,2013,NULL,34000,0,34000,0,34000,0,May 24 2016,0
28902000                  ,1428636024,831 Shirley Av,831 ,800,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-1717,23517,150300,Single Family - Detached,4000,1488,124200,131200,124200,131200,124200,131200,Feb 27 2007,299900
28996610                  ,1428823864,517 Washington Park,517 ,500,Washington Park,Washington Park,Norfolk                         ,VA  ,23517-1913,23517,150300,Single Family - Detached,5375,4147,171000,485000,171000,485000,171000,485000,Sep 23 2003,216000
29031400                  ,1428707052,704 Colonial Av,704 ,700,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1873,23507,150300,Single Family - Detached,7500,5334,285500,615700,285500,615700,285500,615700,Jan 26 2016,0
29139800                  ,1427785900,404 Warren Cres,404 ,400,Warren Cres,Warren Cres,Norfolk                         ,VA  ,23507-2223,23507,150600,Single Family - Detached,0,3498,94500,413700,94500,393000,94500,393000,Jul 27 2008,642500
29139850                  ,1428608115,601 Stockley Gdns 304,601 ,600,Stockley Gdns 304,Stockley Gdns ,Norfolk                         ,VA  ,23507-2031,23507,150680,Condominium,0,1493,31400,181700,31400,181700,31400,181700,Mar 27 2013,245000
29152705                  ,1427795553,512 Colonial Av,512 ,500,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-2212,23507,150600,Single Family - Attached,2121,2637,68500,380700,68500,379800,68500,379800,Jul 30 2012,495000
29162000                  ,1428609496,707 Stockley Gdns,707 ,700,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507-2018,23507,150300,Single Family - Attached,2517,1996,97400,240500,97400,240500,97400,240500,Mar 31 1993,129000
29208600                  ,1428701758,809 Stockley Gdns,809 ,800,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507-2058,23507,150390,Apartment,5000,4490,165000,256400,165000,246100,165000,246100,Apr 19 2005,0
29209500                  ,1428701873,815 Stockley Gdns,815 ,800,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507-2020,23507,150300,Single Family - Detached,3125,3404,108000,267300,108000,267300,108000,267300,Jun 16 1988,119000
29209600                  ,1428615489,729 Westover Av,729 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1622,23507,150300,Triplex,2879,3487,105400,228500,105400,228500,105400,228500,Apr 19 2005,0
29212500                  ,1428724740,723 Shirley Av,723 ,700,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2005,23517,150300,Single Family - Detached,3938,1476,152500,145000,152500,145000,152500,145000,Feb 18 2011,310000
29215096                  ,1428627082,742 Graydon Av,742 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1621,23507,150300,Triplex,3800,3771,132400,229600,132400,229600,132400,229600,Dec 27 1995,0
29215101                  ,1428627035,746 Graydon Av,746 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1621,23507,150390,Commercial,0,NULL,168200,7500,141900,7500,141900,7500,Dec 27 1995,0
29215121                  ,1428628054,737 W Princess Anne Rd,737 ,700,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1807,23517,150300,Triplex,3630,4448,136800,196100,136800,196100,136800,196100,Dec 27 1995,0
29215123                  ,1428628016,739 W Princess Anne Rd,739 ,700,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1807,23517,150300,Duplex,3500,2512,140600,153400,140600,153400,140600,153400,Dec 27 1995,0
29215126                  ,1428628007,747 W Princess Anne Rd,747 ,700,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1807,23517,150390,Apartment,0,NULL,259400,802700,259400,615600,259400,615600,Dec 27 1995,0
29215201                  ,1428701769,813 Stockley Gdns,813 ,800,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507,23507,150300,Vacant Land,4375,NULL,151900,0,151900,0,151900,0,Apr 19 2005,0
29244000                  ,1428818118,1213 Botetourt Gdns,1213 ,1200,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2201,23517,150400,Single Family - Attached,0,2698,86200,313200,86200,313200,86200,313200,Aug 29 1986,170000
29290300                  ,1428617754,733 Graydon Av,733 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1620,23507,150300,Single Family - Detached,2760,2256,121700,248600,121700,227300,121700,227300,Feb 10 2016,0
29438890                  ,1428647223,912 Harrington Av,912 ,900,Harrington Av,Harrington Av,Norfolk                         ,VA  ,23517-1512,23517,150300,Single Family - Detached,3750,1360,128000,143200,128000,143200,128000,143200,Jun 23 2010,280000
29474700                  ,1428714385,611 Graydon Av,611 ,600,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1738,23507,150390,Apartment,0,NULL,207500,260900,207500,267900,207500,267900,Sep 27 1996,170000
29474750                  ,1428812969,1323 Colonial Av 1,1323 ,1300,Colonial Av 1,Colonial Av ,Norfolk                         ,VA  ,23517-2013,23517,150380,Condominium,0,786,22800,124800,22800,124800,22800,124800,Sep 27 2012,139000
29474755                  ,1428812969,1323 Colonial Av 3,1323 ,1300,Colonial Av 3,Colonial Av ,Norfolk                         ,VA  ,23517-2013,23517,150380,Condominium,0,786,22800,124700,22800,124700,22800,124700,Nov 20 2009,170000
29474800                  ,1428812969,1323 Colonial Av 4,1323 ,1300,Colonial Av 4,Colonial Av ,Norfolk                         ,VA  ,23517-2027,23517,150380,Condominium,0,786,22800,124700,22800,124700,22800,124700,Aug 18 2005,169900
29474900                  ,1428812969,1323 Colonial Av 2,1323 ,1300,Colonial Av 2,Colonial Av ,Norfolk                         ,VA  ,23517-2013,23517,150380,Condominium,0,786,22800,124700,22800,124700,22800,124700,Oct 29 2012,0
29474910                  ,1428812969,1323 Colonial Av 5,1323 ,1300,Colonial Av 5,Colonial Av ,Norfolk                         ,VA  ,23517-2013,23517,150380,Condominium,0,786,22800,124700,22800,124700,22800,124700,Nov 12 2013,157000
29474920                  ,1428812969,1323 Colonial Av 6,1323 ,1300,Colonial Av 6,Colonial Av ,Norfolk                         ,VA  ,23517-2027,23517,150380,Condominium,0,786,22800,124700,22800,124700,22800,124700,Apr  8 2016,150000
29475200                  ,1428731950,817 Harrington Av,817 ,800,Harrington Av,Harrington Av,Norfolk                         ,VA  ,23517-1526,23517,150390,Apartment,0,NULL,162700,274900,247900,198400,247900,198400,Nov 15 1994,0
29475508                  ,1428824679,1607 Colonial Av,1607 ,1600,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23517-2019,23517,150390,Apartment,0,NULL,685500,306200,685500,291500,685500,291500,Nov 15 1994,0
29480500                  ,1428639978,1810 Core Av,1810 ,1800,Core Av,Core Av,Norfolk                         ,VA  ,23517-1617,23517,150390,Apartment,0,NULL,256200,596000,256200,506300,256200,506300,Sep 23 2014,79225
29486605                  ,1427794826,514 W Olney Rd,514 ,500,W Olney Rd,W Olney ,Norfolk                         ,VA  ,23507-2135,23507,150600,Single Family - Detached,0,1926,135000,231000,135000,219500,135000,219500,Oct  1 2014,345000
29496300                  ,1428716640,607 W Princess Anne Rd,607 ,600,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1874,23517,150390,Apartment,0,4578,422100,88100,422100,100,422100,100,Apr  9 2015,0
29608500                  ,1428713693,622 Graydon Av,622 ,600,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1736,23507,150390,Apartment,0,NULL,284400,359300,284400,343500,284400,343500,Sep 19 2013,895000
29647000                  ,1428936073,306 W 20th St,306 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517,23517,150590,Vacant Land,5877,NULL,87000,0,87000,0,87000,0,Nov 11 2005,0
29647002                  ,1428936035,308 W 20th St,308 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517,23517,150590,Vacant Land,2787,NULL,44300,0,44300,0,44300,0,Nov 11 2005,0
29647006                  ,1428937166,301 W 21st St,301 ,300,W 21st St,W 21st ,Norfolk                         ,VA  ,23517-2112,23517,150590,Commercial,10575,NULL,244800,1322900,244800,1322900,244800,1322900,Nov 11 2005,0
29647010                  ,1428927919,300 W 20th St,300 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517-2101,23517,150590,Commercial,5670,NULL,87000,286200,87000,286200,87000,286200,Nov 11 2005,0
29647100                  ,1428934172,324 W 20th St,324 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517-2112,23517,150590,Vacant Land,4781,NULL,75000,0,75000,0,75000,0,Nov 11 2005,0
29647113                  ,1428935036,316 W 20th St,316 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517,23517,150590,Vacant Land,6548,NULL,101700,0,101700,0,101700,0,Nov 11 2005,0
29647117                  ,1428935007,320 W 20th St,320 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517,23517,150590,Vacant Land,2095,NULL,32400,0,32400,0,32400,0,Nov 11 2005,0
29647134                  ,1428935366,332 W 21st St,332 ,300,W 21st St,W 21st ,Norfolk                         ,VA  ,23517-2113,23517,150590,Commercial,5178,NULL,129600,361900,129600,361900,129600,361900,Jun 18 2010,0
29647140                  ,1428935188,323 W 21st St,323 ,300,W 21st St,W 21st ,Norfolk                         ,VA  ,23517-2112,23517,150590,Commercial,10467,NULL,249600,1368200,249600,1368200,249600,1368200,Nov 11 2005,0
29647200                  ,1428934159,333 W 21st St,333 ,300,W 21st St,W 21st ,Norfolk                         ,VA  ,23517-2112,23517,150590,Commercial,10367,NULL,244800,720700,244800,720700,244800,720700,Nov 11 2005,0
29647240                  ,1428935487,322 W 21st St,322 ,300,W 21st St,W 21st ,Norfolk                         ,VA  ,23517-2113,23517,150590,Commercial,5659,NULL,137300,405300,137300,405300,137300,405300,Jun 18 2010,0
29647400                  ,1428713919,700 W Princess Anne Rd,700 ,700,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-1836,23517,150390,Apartment,0,NULL,329700,238400,329700,238400,329700,238400,Apr 26 1996,0
29742000                  ,1428815078,415 W Princess Anne Rd,415 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2104,23517,150400,Single Family - Attached,2000,1648,69600,215300,69600,215300,69600,215300,Oct 26 2005,353500
29756200                  ,1428617643,734 Westover Av,734 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1623,23507,150300,Single Family - Detached,4688,3940,162600,280500,162600,280500,162600,280500,May 20 2016,606000
29756300                  ,1428617606,736 Westover Av,736 ,700,Westover Av,Westover Av,Norfolk                         ,VA  ,23507,23507,150300,Vacant Land,3912,NULL,135600,0,135600,0,135600,0,May 20 2016,606000
29797800                  ,1428609474,705 Stockley Gdns,705 ,700,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507-2018,23507,150300,Single Family - Attached,2517,1996,97400,228500,97400,228500,97400,228500,Oct 16 2014,323000
29840900                  ,1428804889,412 Westover Mews,412 ,400,Westover Mews,Westover Mews,Norfolk                         ,VA  ,23507-1831,23507,150400,Single Family - Attached,0,2587,118900,301900,118900,301900,118900,301900,Feb 27 1979,88000
29910300                  ,1428635845,921 Gates Av,921 ,900,Gates Av,Gates Av,Norfolk                         ,VA  ,23517-1620,23517,150300,Single Family - Detached,4750,2644,155900,166300,155900,166300,155900,166300,Feb  9 1995,0
29917500                  ,1428714265,604 Westover Av,604 ,600,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1719,23507,150300,Triplex,3125,4059,108400,183600,108400,183600,108400,183600,Aug 23 2013,0
29997800                  ,1428707066,710 Colonial Av,710 ,700,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1808,23507,150300,Single Family - Detached,6900,5000,258000,465500,258000,465500,258000,465500,May  1 1989,265000
30004600                  ,1428902979,360 Pender Ct,360 ,300,Pender Ct,Pender Ct,Norfolk                         ,VA  ,23517-2261,23517,150400,Single Family - Attached,0,2858,94900,332900,94900,332900,94900,332900,Jun  6 2005,450000
30038800                  ,1428729298,1401 Stockley Gdns,1401 ,1400,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23517-2025,23517,150300,Single Family - Detached,5600,3888,222700,263100,222700,263100,222700,263100,Jul 28 2003,460000
30248100                  ,1428815332,432 W Princess Anne Rd,432 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2105,23517,150400,Single Family - Attached,0,2716,92500,289100,92500,289100,92500,289100,Dec  1 1992,0
30295600                  ,1428815130,419 W Princess Anne Rd,419 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2104,23517,150400,Single Family - Attached,3000,1651,98200,214900,98200,214900,98200,214900,Apr 13 2015,0
30404600                  ,1428729490,609 Shirley Av,609 ,600,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2023,23517,150300,Single Family - Detached,3938,2560,152500,325700,152500,325700,152500,325700,Feb  6 2014,425000
30404900                  ,1428820359,1417 Stockley Gdns,1417 ,1400,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23517-2025,23517,150300,Single Family - Detached,6200,2147,250800,266700,250800,266700,250800,266700,Feb 18 2004,368000
30422000                  ,1428626344,800 W Princess Anne Rd C5,800 ,800,W Princess Anne Rd C5,W Princess ,Norfolk                         ,VA  ,23517-1844,23517,150180,Condominium,0,1171,15200,95900,15200,95900,15200,95900,Jun 16 1987,35000
30602400                  ,1428713057,605 Westover Av,605 ,600,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1718,23507,150300,Single Family - Detached,2879,2950,105400,271400,105400,271400,105400,271400,Oct  5 2011,0
30852100                  ,1428612628,815 Westover Av,815 ,800,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1507,23507,150100,Duplex,3207,2314,75000,172500,75000,172500,75000,172500,Feb 14 2014,0
30865800                  ,1428609450,701 Stockley Gdns,701 ,700,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23507-2018,23507,150300,Fourplex,5190,4577,208000,340200,208000,340200,208000,340200,Apr 12 2002,0
30872100                  ,1428729414,615 Shirley Av,615 ,600,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2023,23517,150300,Single Family - Detached,7875,3080,304600,343900,304600,343900,304600,343900,Sep  8 2004,0
30873500                  ,1428724381,701 Baldwin Av,701 ,700,Baldwin Av,Baldwin Av,Norfolk                         ,VA  ,23517-1813,23517,150300,Single Family - Detached,6000,3480,247300,331200,247300,331200,247300,331200,Apr 22 2016,605000
30911300                  ,1428641537,963 Azalea Ct,963 ,900,Azalea Ct,Azalea Ct,Norfolk                         ,VA  ,23517-1542,23517,150390,Apartment,0,NULL,306500,366300,306500,366300,306500,366300,Jul 19 1996,269100
30927000                  ,1428635066,833 Shirley Av,833 ,800,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-1717,23517,150300,Triplex,4000,4095,132700,179700,132700,179700,132700,179700,Nov  1 1965,25000
30941100                  ,1428707687,901 Colonial Av,901 ,900,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1704,23507,150300,Single Family - Detached,4700,4100,148200,403400,148200,403400,148200,403400,Nov  1 1996,240000
30986200                  ,1428814173,425 W Princess Anne Rd,425 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2104,23517,150400,Single Family - Attached,2600,1648,76800,219400,76800,219400,76800,219400,Jan 26 2004,253900
30994200                  ,1428900234,324 Westover Av,324 ,300,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1846,23507,150400,Single Family - Attached,0,2105,59800,256100,59800,256100,59800,256100,Jun 30 1989,164900
31033800                  ,1428606946,700 Raleigh Av,700 ,700,Raleigh Av,Raleigh Av,Norfolk                         ,VA  ,23507-1635,23507,150300,Single Family - Attached,0,2582,102100,233700,102100,233700,102100,233700,Jan  3 2003,200000
31042300                  ,1428639699,823 Gates Av,823 ,800,Gates Av,Gates Av,Norfolk                         ,VA  ,23517-1618,23517,150300,Duplex,2500,2130,82700,110900,82700,110900,82700,110900,Jun 28 2006,0
31113500                  ,1428713299,610 Westover Av,610 ,600,Westover Av,Westover Av,Norfolk                         ,VA  ,23507-1719,23507,150300,Single Family - Detached,3125,3062,108400,257000,108400,257000,108400,257000,Mar 14 2003,0
31220600                  ,1428714309,619 Graydon Av,619 ,600,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1712,23507,150300,Single Family - Attached,2000,2808,86600,279400,86600,279400,86600,279400,May 29 1981,0
31225000                  ,1427797682,601 Botetourt Gdns,601 ,600,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1803,23507,150600,Single Family - Attached,0,2623,108000,271600,108000,258600,108000,258600,Jul 18 2014,429900
31264500                  ,1427687961,542 Mowbray Arch,542 ,500,Mowbray Arch,Mowbray Arch,Norfolk                         ,VA  ,23507-2130,23507,150650,Single Family - Detached,0,4772,244500,501700,244500,557600,244500,557600,Feb  1 1983,194000
31358850                  ,1427887367,745 Duke St,745 ,700,Duke St,Duke St,Norfolk                         ,VA  ,23510-1507,23510,150990,Non-Taxable,39547,NULL,1017600,925600,1017600,925600,1017600,925600,Jan 23 2013,0
31358885                  ,1427889773,225 W Olney Rd,225 ,200,W Olney Rd,W Olney ,Norfolk                         ,VA  ,23507-1523,23507,150990,Commercial,51096,NULL,1254900,2215400,1254900,2041900,1254900,2041900,Dec 23 1998,1837500
31426800                  ,1428617939,744 Graydon Av,744 ,700,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1621,23507,150300,Duplex,3300,3107,127700,183300,127700,183300,127700,183300,Nov 30 1999,153000
31446400                  ,1428819314,1301 Botetourt Gdns,1301 ,1300,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23517-2203,23517,150400,Single Family - Attached,2520,2719,87700,304100,87700,304100,87700,304100,Dec  9 2005,392000
31448100                  ,1428934024,328 W 20th St,328 ,300,W 20th St,W 20th ,Norfolk                         ,VA  ,23517-2101,23517,150590,Commercial,6583,NULL,102000,171000,102000,171000,102000,171000,Nov 11 2005,0
31538810                  ,1428827997,1916 Colonial Av,1916 ,1900,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23517-1906,23517,150390,Commercial,0,NULL,644200,1025400,644200,1025400,644200,1025400,Sep 19 1983,0
31745950                  ,1428810352,1101 Colonial Av,1101 ,1100,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1708,23507,150390,Commercial,0,NULL,48000,299100,48000,299100,48000,299100,Aug  4 1975,21100
31746000                  ,1428810218,504 Graydon Av,504 ,500,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1711,23507,150300,Single Family - Detached,3300,2478,138100,215100,138100,215100,138100,215100,May  6 1973,9000
31817000                  ,1428815112,421 W Princess Anne Rd,421 ,400,W Princess Anne Rd,W Princess ,Norfolk                         ,VA  ,23517-2104,23517,150400,Single Family - Attached,2300,1731,72300,238100,72300,238100,72300,238100,Apr 14 2014,315000
31819400                  ,1428717231,521 Graydon Av,521 ,500,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1730,23507,150390,Apartment,0,NULL,223400,543300,223400,654900,223400,654900,Jan  2 1997,600000
31972200                  ,1428811013,1016 Colonial Av,1016 ,1000,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1707,23507,150400,Single Family - Attached,0,2617,98200,282400,98200,282400,98200,282400,May 26 2005,0
31976900                  ,1428821095,1322 Stockley Gdns,1322 ,1300,Stockley Gdns,Stockley Gdns,Norfolk                         ,VA  ,23517-1828,23517,150300,Single Family - Detached,3520,1860,132700,232100,132700,232100,132700,232100,Sep  7 2002,238000
32101000                  ,1427799889,705 Botetourt Gdns,705 ,700,Botetourt Gdns,Botetourt Gdns,Norfolk                         ,VA  ,23507-1812,23507,150300,Single Family - Attached,2000,2520,96700,275300,96700,275300,96700,275300,Apr  2 2012,0
32116650                  ,1428731095,1500 Colley Av,1500 ,1500,Colley Av,Colley Av,Norfolk                         ,VA  ,23517-1708,23517,150390,Commercial,0,NULL,316200,531100,316200,531100,316200,531100,Aug  3 1973,125000
32355110                  ,1428706480,803 Colonial Av,803 ,800,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-1809,23507,150300,Single Family - Attached,4700,2128,126900,245000,126900,245000,126900,245000,Jul 15 2013,350000
32451650                  ,1427794611,511 Colonial Av,511 ,500,Colonial Av,Colonial Av,Norfolk                         ,VA  ,23507-2211,23507,150600,Single Family - Detached,0,2554,174500,318300,174500,302400,174500,302400,May 23 2016,0
32452700                  ,1428716265,525 Graydon Av,525 ,500,Graydon Av,Graydon Av,Norfolk                         ,VA  ,23507-1729,23507,150390,Apartment,0,NULL,287900,348100,287900,332600,287900,332600,Feb 15 2006,0
32454700                  ,1427890167,336 Fairfax Av,336 ,300,Fairfax Av,Fairfax Av,Norfolk                         ,VA  ,23507-2216,23507,150600,Single Family - Detached,0,3392,90500,332600,90500,316000,90500,316000,Jul 16 2004,440000
32553600                  ,1428732051,742 Shirley Av,742 ,700,Shirley Av,Shirley Av,Norfolk                         ,VA  ,23517-2006,23517,150300,Fourplex,8625,4190,316000,206100,316000,206100,316000,206100,Mar 24 1994,0
